Name,team,salary,position,years,height,weight,bloodType,throw.by,batting.by,birth.place,birth.day,背番号,打率,試合,打席数,打数,安打,本塁打,打点,盗塁,四球,死球,三振,犠打,併殺打,出塁率,長打率,OPS,RC27,XR27,防御率,勝利,敗北,セーブ,ホールド,勝率,打者,投球回,被安打,被本塁打,与四球,与死球,奪三振,失点,自責点,WHIP,DIPS
石垣　雅海,Dragons,660,内野手,4,181,85,B型,右,右,山形,1998-09-21,32,0.121,25,34,33,4,1,1,0,1,0,12,0,0,0.147,0.212,0.359,0.2,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
祖父江　大輔,Dragons,3500,投手,7,175,80,B型,右,左,愛知,1987-08-11,33,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.79,2,0,3,28,1,195,50.1,42,1,7,0,35,10,10,0.97,2.4
福　敬登,Dragons,2500,投手,5,180,88,O型,左,左,兵庫,1992-06-16,34,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.55,5,5,2,25,0.5,217,50.2,43,4,23,1,39,24,20,1.3,3.97
木下　拓哉,Dragons,1200,捕手,5,183,92,B型,右,右,高知,1991-12-18,35,0.267,88,269,251,67,6,32,0,12,1,49,5,1,0.303,0.402,0.705,4.41,4.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
岡野　祐一郎,Dragons,1200,投手,1,180,85,A型,右,右,宮城,1994-04-16,36,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.17,2,2,0,0,0.5,189,42.1,50,9,13,3,41,30,29,1.49,5.08
三ツ俣　大樹,Dragons,800,内野手,10,177,84,O型,右,右,東京,1992-05-11,37,0.167,8,6,6,1,0,0,0,0,0,2,0,0,0.167,0.167,0.333,0.01,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
松葉　貴大,Dragons,2500,投手,8,178,82,B型,左,左,兵庫,1990-08-14,38,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.05,3,7,0,0,0.3,319,73.1,86,9,17,2,50,33,33,1.4,4.05
石川　翔,Dragons,700,投手,3,179,81,B型,右,左,東京,1999-12-14,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
勝野　昌慶,Dragons,1100,投手,2,183,89,O型,右,右,岐阜,1997-06-12,41,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.88,4,5,0,0,0.444,298,72,74,7,17,2,56,32,31,1.26,3.62
アルモンテ,Dragons,15000,外野手,3,183,98,不明,右,両,ドミニカ共和国,1989-06-10,42,0.294,62,247,214,63,9,29,1,30,2,42,0,9,0.385,0.463,0.847,6.16,6.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
三ツ間　卓也,Dragons,1600,投手,5,183,92,A型,右,右,群馬,1992-07-22,43,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.77,0,0,0,0,0,27,4.1,11,1,2,1,7,10,10,3,4.97
郡司　裕也,Dragons,900,捕手,1,180,86,A型,右,右,千葉,1997-12-27,44,0.156,30,76,64,10,0,4,0,9,1,19,1,1,0.267,0.203,0.47,1.64,1.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
シエラ,Dragons,2500,外野手,1,185,105,不明,右,右,ドミニカ共和国,1988-09-24,45,0.225,25,94,80,18,1,7,1,10,3,25,0,6,0.33,0.288,0.617,2.69,2.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
鈴木　博志,Dragons,2200,投手,3,181,95,A型,右,右,静岡,1997-03-22,46,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.91,0,0,0,0,0,44,7.2,14,2,6,0,4,12,11,2.61,7.82
笠原　祥太郎,Dragons,1650,投手,4,177,85,A型,左,左,新潟,1995-03-17,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
溝脇　隼人,Dragons,650,内野手,8,179,75,O型,右,左,熊本,1994-05-17,48,0.213,39,50,47,10,0,3,0,2,0,8,1,0,0.245,0.319,0.564,2.58,2.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
伊藤　康祐,Dragons,700,外野手,3,174,75,AB型,右,右,愛知,2000-02-03,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
清水　達也,Dragons,800,投手,3,182,83,AB型,右,右,埼玉,1999-11-03,50,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.38,1,1,0,0,0.5,92,21.1,15,3,15,0,21,9,8,1.41,5.09
滝野　要,Dragons,650,外野手,2,185,76,B型,右,左,三重,1996-07-08,51,0.286,10,8,7,2,0,0,0,1,0,1,0,0,0.375,0.286,0.661,4.79,4.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
加藤　匠馬,Dragons,1800,捕手,6,175,76,B型,右,右,三重,1992-04-29,52,0.135,29,43,37,5,0,1,0,1,0,8,5,1,0.158,0.162,0.32,-0.15,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ゴンサレス,Dragons,5000,投手,1,188,93,不明,左,右,ドミニカ共和国,1992-01-17,53,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.78,0,0,0,4,0,119,26.1,34,3,9,1,27,16,14,1.63,3.69
藤嶋　健人,Dragons,2000,投手,4,177,85,O型,右,右,愛知,1998-05-08,54,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.91,1,0,1,3,1,103,25.1,21,5,9,1,21,11,11,1.18,5.21
福田　永将,Dragons,6500,内野手,14,181,88,O型,右,右,神奈川,1988-07-23,55,0.246,64,216,195,48,5,24,0,18,2,43,0,7,0.315,0.39,0.705,3.96,3.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
武田　健吾,Dragons,1650,外野手,8,183,85,O型,右,右,福岡,1994-04-18,56,0.182,84,64,55,10,0,2,1,5,0,13,3,2,0.246,0.218,0.464,1.31,1.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ａ．マルティネス,Dragons,1000,捕手,3,190,95,不明,右,右,キューバ,1996-05-28,57,0.295,39,109,95,28,2,13,0,14,0,31,0,1,0.385,0.421,0.806,6.33,6.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
石橋　康太,Dragons,720,捕手,2,180,87,A型,右,右,千葉,2000-12-07,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
山本　拓実,Dragons,1100,投手,3,167,71,A型,右,右,兵庫,2000-01-31,59,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.59,1,3,0,0,0.25,133,29,31,4,17,1,25,20,18,1.66,5.05
岡林　勇希,Dragons,550,外野手,1,175,74,O型,右,左,三重,2002-02-22,60,0.286,6,7,7,2,0,0,0,0,0,2,0,0,0.286,0.286,0.571,2.95,2.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
垣越　建伸,Dragons,550,投手,2,184,96,B型,左,左,岐阜,2000-04-03,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
竹内　龍臣,Dragons,550,投手,1,178,77,A型,右,右,北海道,2001-12-11,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
堂上　直倫,Dragons,3000,内野手,14,184,86,O型,右,右,愛知,1988-09-23,63,0.2,43,55,50,10,0,4,0,4,0,11,0,2,0.255,0.24,0.495,1.22,1.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
小熊　凌祐,Dragons,1050,投手,12,178,84,B型,右,右,滋賀,1990-08-11,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
伊藤　準規,Dragons,1100,投手,12,187,80,B型,右,左,愛知,1991-01-07,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ビシエド,Dragons,30000,内野手,5,185,108,不明,右,右,キューバ,1989-03-10,66,0.267,109,462,409,109,17,82,3,34,9,48,0,17,0.329,0.447,0.776,4.75,4.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ロドリゲス,Dragons,1500,投手,1,186,97,不明,右,右,キューバ,1997-03-10,67,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.12,3,4,0,0,0.429,248,59,50,4,21,5,67,30,27,1.2,3.05
桂　依央利,Dragons,760,捕手,7,185,90,B型,右,右,大阪,1991-07-09,68,0.222,2,9,9,2,0,2,0,0,0,3,0,0,0.222,0.333,0.556,2.37,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
濱田　達郎,Dragons,600,投手,8,185,95,O型,左,左,愛知,1994-08-04,69,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.75,0,0,0,0,0,27,5.1,7,2,3,1,5,4,4,1.88,8.37
ロメロ,Dragons,5000,投手,2,190,103,不明,左,右,ドミニカ共和国,1991-01-24,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
マルク,Dragons,300,投手,3,184,83,O型,右,右,愛知,1995-07-18,82,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,0,0,0,0,17,3,5,1,3,0,3,4,4,2.67,8.45
Ｒ．マルティネス,Dragons,6000,投手,4,193,93,不明,右,左,キューバ,1996-10-11,97,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13,2,0,21,7,1,155,40,24,2,12,1,49,5,5,0.9,2.22
木下　雄介,Dragons,700,投手,4,183,80,A型,右,右,大阪,1993-10-10,98,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.08,0,0,1,0,0,81,17.2,19,1,12,1,24,9,8,1.75,3.35
鈴木　翔太,Dragons,800,投手,7,183,75,O型,右,右,静岡,1995-06-16,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ブリトー,Dragons,500,投手,2,185,80,不明,右,右,ドミニカ共和国,1996-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
浜田　智博,Dragons,563,投手,6,184,80,O型,左,左,宮崎,1992-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
丸山　泰資,Dragons,600,投手,4,176,80,O型,右,右,愛知,1995-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
石岡　諒太,Dragons,600,内野手,5,187,90,A型,左,左,兵庫,1992-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
大藏　彰人,Dragons,300,投手,3,190,88,B型,右,右,愛知,1994-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
松田　亘哲,Dragons,300,投手,1,176,80,B型,左,左,愛知,1997-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
