Name,team,salary,position,years,height,weight,bloodType,throw.by,batting.by,birth.place,birth.day,背番号,打率,試合,打席数,打数,安打,本塁打,打点,盗塁,四球,死球,三振,犠打,併殺打,出塁率,長打率,OPS,RC27,XR27,防御率,勝利,敗北,セーブ,ホールド,勝率,打者,投球回,被安打,被本塁打,与四球,与死球,奪三振,失点,自責点,WHIP,DIPS
池田　駿,Giants,1700,投手,3,174,78,A型,左,左,新潟,1992-11-29,48,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,0,0,0,0,0,6,1,2,1,1,0,1,2,2,3,17.12
ヤングマン,Giants,11400,投手,2,198,95,不明,右,右,アメリカ,1989-12-18,49,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.09,3,4,0,0,0.429,206,44.1,49,9,26,3,28,33,30,1.69,6.46
戸根　千明,Giants,1500,投手,5,174,97,A型,左,左,京都,1992-10-17,50,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.99,0,1,0,8,0,104,22.2,17,2,17,3,21,7,5,1.5,4.8
田中　俊太,Giants,1600,内野手,2,178,80,O型,右,左,神奈川,1993-08-18,51,0.224,62,176,156,35,4,14,2,14,0,36,4,2,0.285,0.346,0.631,3.38,3.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
北村　拓己,Giants,840,内野手,2,181,88,A型,右,右,石川,1995-08-29,52,0,5,7,5,0,0,0,1,1,1,2,0,0,0.286,0,0.286,1.59,2.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
髙田　萌生,Giants,680,投手,3,178,80,A型,右,右,岡山,1998-07-04,53,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,0,0,0,0,0,22,5,7,0,2,0,7,3,3,1.8,0.92
直江　大輔,Giants,500,投手,1,184,77,A型,右,右,長野,2000-06-20,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
山本　泰寛,Giants,1850,内野手,4,176,76,B型,右,右,東京,1993-10-10,56,0.232,92,212,177,41,2,10,2,22,7,51,6,3,0.34,0.339,0.679,4.17,4.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
高木　京介,Giants,500,投手,8,183,86,AB型,左,左,石川,1989-09-05,57,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.83,3,1,0,10,0.75,220,54,51,11,13,0,48,23,23,1.19,4.6
坂本　工宜,Giants,420,投手,3,176,82,O型,右,右,滋賀,1994-08-19,58,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,0,0,0,0,0,12,2,5,0,0,1,3,3,3,2.5,1.62
松原　聖弥,Giants,560,外野手,3,173,72,O型,右,左,大阪,1995-01-26,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
若林　晃弘,Giants,880,内野手,2,180,77,A型,右,両,東京,1993-08-26,60,0.239,77,273,234,56,5,21,11,32,2,51,4,3,0.335,0.35,0.685,4.43,4.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
増田　陸,Giants,600,内野手,1,178,80,A型,右,右,大阪,2000-06-17,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
横川　凱,Giants,500,投手,1,190,90,B型,左,左,滋賀,2000-08-30,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
増田　大輝,Giants,500,内野手,4,172,68,A型,右,右,徳島,1993-07-29,63,0.2,75,58,50,10,0,6,15,6,0,11,2,2,0.286,0.32,0.606,3.69,3.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
大江　竜聖,Giants,560,投手,3,173,82,A型,左,左,神奈川,1999-01-15,64,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.75,0,0,0,1,0,49,10.2,13,3,3,0,7,9,8,1.5,6.03
松井　義弥,Giants,500,内野手,1,191,90,A型,右,左,福岡,2000-06-18,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
村上　海斗,Giants,740,外野手,2,189,95,B型,右,右,京都,1995-07-07,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
古川　侑利,Giants,1600,投手,6,178,78,AB型,右,右,佐賀,1995-09-08,67,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,1,1,0,0,0.5,21,5,4,0,2,0,10,4,4,1.2,0.32
戸郷　翔征,Giants,500,投手,1,186,72,AB型,右,右,宮崎,2000-04-04,68,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.08,1,0,0,0,1,34,8.2,6,1,3,1,11,2,2,1.04,3.47
田中　貴也,Giants,540,捕手,5,178,80,O型,右,左,京都,1992-08-27,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
アダメス,Giants,910,投手,4,193,86,不明,右,右,ドミニカ共和国,1994-09-27,92,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.75,0,1,0,3,0,40,9.1,10,2,4,0,4,7,7,1.5,6.33
湯浅　大,Giants,520,内野手,2,172,73,A型,右,右,群馬,2000-01-24,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
加藤　脩平,Giants,300,外野手,3,178,79,O型,右,左,静岡,1999-03-28,94,0,5,3,3,0,0,0,0,0,0,1,0,0,0,0,0,-2.77,-2.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
堀岡　隼人,Giants,250,投手,3,183,88,O型,右,右,神奈川,1998-09-11,95,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.23,0,0,0,0,0,18,4.1,5,1,3,0,2,3,3,1.85,7.27
マルティネス,Giants,830,内野手,3,188,77,不明,右,両,ドミニカ共和国,1993-03-29,96,0.125,6,8,8,1,0,1,0,0,0,5,0,0,0.125,0.25,0.375,0.2,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
デラロサ,Giants,3000,投手,1,183,95,不明,右,右,ドミニカ共和国,1989-03-04,97,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.25,1,0,8,5,1,93,24,16,4,5,1,32,6,6,0.88,3.37
山下　航汰,Giants,240,外野手,1,176,80,O型,右,左,大阪,2000-11-15,99,0.167,12,13,12,2,0,0,0,1,0,2,0,0,0.231,0.25,0.481,1.72,1.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
髙松　渡,Dragons,600,内野手,2,176,65,A型,右,左,兵庫,1999-07-02,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
京田　陽太,Dragons,4500,内野手,3,184,83,O型,右,左,石川,1994-04-20,1,0.249,140,574,507,126,3,40,17,37,3,91,24,10,0.302,0.314,0.615,3.11,3.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
高橋　周平,Dragons,3500,内野手,8,180,85,O型,右,左,神奈川,1994-01-18,3,0.293,117,471,430,126,7,59,3,32,3,70,5,10,0.345,0.43,0.776,5.11,4.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
藤井　淳志,Dragons,5500,外野手,14,183,82,O型,右,両,愛知,1981-05-20,4,0.22,61,154,141,31,1,12,1,11,1,33,0,3,0.279,0.312,0.591,2.82,2.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
阿部　寿樹,Dragons,950,内野手,4,185,80,B型,右,右,岩手,1989-12-03,5,0.291,129,484,447,130,7,59,1,31,1,82,3,9,0.337,0.405,0.742,4.89,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
平田　良介,Dragons,18000,外野手,14,177,87,B型,右,右,大阪,1988-03-23,6,0.278,95,407,360,100,8,32,3,38,4,53,1,8,0.35,0.425,0.775,5.06,5.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
根尾　昂,Dragons,1500,内野手,1,177,80,O型,右,左,岐阜,2000-04-19,7,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-2.92,-2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
大島　洋平,Dragons,18000,外野手,10,176,75,A型,左,左,愛知,1985-11-09,8,0.312,143,623,558,174,3,45,30,50,9,78,3,5,0.376,0.38,0.756,5.85,5.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
石川　駿,Dragons,600,内野手,5,178,82,A型,右,右,滋賀,1990-05-26,9,0.125,8,8,8,1,0,3,0,0,0,3,0,0,0.125,0.375,0.5,1.35,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
小笠原　慎之介,Dragons,2100,投手,4,180,95,A型,左,左,神奈川,1997-10-08,11,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56,3,1,0,0,0.75,155,38.2,34,5,7,2,32,12,11,1.06,3.84
田島　慎二,Dragons,7000,投手,8,181,84,B型,右,右,愛知,1989-12-21,12,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.86,0,1,0,5,0,91,21,18,5,8,2,22,16,16,1.24,5.55
谷元　圭介,Dragons,8500,投手,11,167,72,A型,右,右,三重,1985-01-28,14,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.22,0,1,0,13,0,143,29.1,31,2,21,5,24,17,17,1.77,4.82
又吉　克樹,Dragons,6600,投手,6,181,74,A型,右,右,沖縄,1990-11-04,16,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.06,3,3,0,3,0.5,182,44.1,35,5,19,1,37,21,20,1.22,4.27
柳　裕也,Dragons,1450,投手,3,180,85,A型,右,右,宮崎,1994-04-22,17,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.53,11,7,0,0,0.611,703,170.2,165,21,38,3,146,69,67,1.19,3.69
松坂　大輔,Dragons,8000,投手,13,183,93,O型,右,右,東京,1980-09-13,18,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.88,0,1,0,0,0,32,5.1,12,0,2,3,2,10,10,2.63,5.18
吉見　一起,Dragons,9000,投手,14,182,90,A型,右,右,京都,1984-09-19,19,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.41,1,1,0,0,0.5,96,19.2,30,0,4,2,17,14,14,1.73,2.31
岡田　俊哉,Dragons,3000,投手,10,178,67,A型,左,左,和歌山,1991-12-05,21,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.58,3,2,13,7,0.6,207,50.1,44,8,14,1,53,20,20,1.15,3.91
大野　雄大,Dragons,6000,投手,9,183,83,O型,左,左,京都,1988-09-26,22,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.58,9,8,0,0,0.529,696,177.2,132,18,43,2,156,52,51,0.98,3.41
遠藤　一星,Dragons,900,外野手,5,182,83,O型,右,左,東京,1989-03-23,23,0.27,108,120,111,30,2,11,4,5,2,28,2,1,0.314,0.396,0.71,4.01,3.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
福谷　浩司,Dragons,2300,投手,7,183,90,B型,右,右,愛知,1991-01-09,24,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0,0,0,0,0,26,6,6,1,2,0,6,1,1,1.33,4.29
佐藤　優,Dragons,2000,投手,4,187,85,O型,右,左,宮城,1993-06-29,25,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.52,1,0,0,0,1,45,9.2,9,0,7,0,6,7,7,1.66,4.05
井領　雅貴,Dragons,720,外野手,5,174,82,O型,右,左,千葉,1989-11-04,26,0.29,55,103,100,29,0,9,0,3,0,21,0,0,0.311,0.4,0.711,4.74,4.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
大野　奨太,Dragons,10000,捕手,11,177,78,O型,右,右,岐阜,1987-01-13,27,0.17,34,62,53,9,0,3,0,5,0,9,3,2,0.237,0.189,0.426,0.86,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
梅津　晃大,Dragons,1200,投手,1,187,90,B型,右,右,宮城,1996-10-24,28,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.34,4,1,0,0,0.8,140,34.2,28,3,11,3,34,9,9,1.13,3.41
山井　大介,Dragons,6200,投手,18,179,86,A型,右,右,大阪,1978-05-10,29,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.85,3,5,0,0,0.375,279,65,66,13,24,3,37,35,35,1.38,5.83
阿知羅　拓馬,Dragons,700,投手,6,190,95,B型,右,右,大阪,1992-11-20,30,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.82,1,3,0,0,0.25,146,34,37,11,13,1,21,22,22,1.47,7.15
渡辺　勝,Dragons,500,外野手,4,172,80,A型,右,左,神奈川,1993-10-14,31,0.148,27,29,27,4,0,2,1,1,0,11,0,0,0.172,0.222,0.395,0.9,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
石垣　雅海,Dragons,540,内野手,3,181,85,B型,右,右,山形,1998-09-21,32,0.133,15,15,15,2,0,1,0,0,0,7,0,0,0.133,0.267,0.4,0.48,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
祖父江　大輔,Dragons,2900,投手,6,175,80,B型,右,左,愛知,1987-08-11,33,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.11,3,4,1,3,0.429,187,46.1,42,3,14,1,27,16,16,1.21,3.57
福　敬登,Dragons,900,投手,4,180,88,O型,左,左,兵庫,1992-06-16,34,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.05,2,0,0,18,1,216,52.2,39,3,16,2,53,13,12,1.04,2.82
木下　拓哉,Dragons,1000,捕手,4,183,92,B型,右,右,高知,1991-12-18,35,0.227,39,98,88,20,2,8,0,5,3,22,1,2,0.289,0.364,0.652,3.4,3.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
石岡　諒太,Dragons,600,内野手,4,187,90,A型,左,左,兵庫,1992-05-25,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
三ツ俣　大樹,Dragons,600,内野手,9,177,84,O型,右,右,東京,1992-05-11,37,0.111,21,33,27,3,0,0,0,4,0,6,2,1,0.226,0.185,0.411,0.69,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
松葉　貴大,Dragons,2800,投手,7,178,82,B型,左,左,兵庫,1990-08-14,38,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.13,0,0,0,0,0,16,2.2,5,0,3,0,0,3,3,3,6.5
武山　真吾,Dragons,1500,捕手,17,179,88,O型,右,右,愛知,1984-06-22,39,0.2,30,51,45,9,1,4,0,3,2,13,1,1,0.28,0.311,0.591,2.69,2.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
石川　翔,Dragons,780,投手,2,179,81,B型,右,左,東京,1999-12-14,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
勝野　昌慶,Dragons,1200,投手,1,183,89,O型,右,右,岐阜,1997-06-12,41,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.06,1,2,0,0,0.333,71,16.1,16,2,9,0,9,11,11,1.53,5.26
アルモンテ,Dragons,10000,外野手,2,183,98,不明,右,両,ドミニカ共和国,1989-06-10,42,0.329,49,174,164,54,7,25,0,8,1,37,0,6,0.362,0.506,0.868,6.16,5.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
三ツ間　卓也,Dragons,1000,投手,4,183,92,A型,右,右,群馬,1992-07-22,43,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.38,2,2,0,4,0.5,143,34.2,30,6,13,2,31,13,13,1.24,4.88
杉山　翔大,Dragons,1500,捕手,7,173,80,O型,右,右,千葉,1991-02-10,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
鈴木　博志,Dragons,2200,投手,2,181,95,A型,右,右,静岡,1997-03-22,46,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.32,0,2,14,1,0,117,25,29,1,15,2,16,12,12,1.76,4.4
笠原　祥太郎,Dragons,2100,投手,3,177,85,A型,左,左,新潟,1995-03-17,47,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.71,3,2,0,0,0.6,158,34.2,39,4,17,1,22,23,22,1.62,4.91
溝脇　隼人,Dragons,600,内野手,7,179,75,O型,右,左,熊本,1994-05-17,48,0.2,8,16,15,3,0,0,0,1,0,2,0,0,0.25,0.333,0.583,2.85,2.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
伊藤　康祐,Dragons,550,外野手,2,174,75,AB型,右,右,愛知,2000-02-03,49,0.188,14,33,32,6,0,1,0,0,0,8,1,0,0.188,0.219,0.406,0.79,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
清水　達也,Dragons,600,投手,2,182,83,AB型,右,右,埼玉,1999-11-03,50,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.33,2,2,0,0,0.5,169,35.1,40,5,24,2,24,22,17,1.81,5.72
滝野　要,Dragons,720,外野手,1,185,76,B型,右,左,三重,1996-07-08,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
加藤　匠馬,Dragons,550,捕手,5,175,76,B型,右,右,三重,1992-04-29,52,0.228,92,245,224,51,0,13,0,9,0,57,12,6,0.258,0.286,0.543,2,1.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
亀澤　恭平,Dragons,2600,内野手,8,174,77,B型,右,左,岡山,1988-10-15,53,0.128,47,49,47,6,0,2,0,1,0,5,1,2,0.146,0.17,0.316,-1.09,-0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
藤嶋　健人,Dragons,1200,投手,3,177,85,O型,右,右,愛知,1998-05-08,54,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.48,0,2,0,14,0,114,29,19,1,7,2,35,8,8,0.9,1.88
福田　永将,Dragons,4700,内野手,13,181,88,O型,右,右,神奈川,1988-07-23,55,0.287,105,352,310,89,18,66,0,32,5,69,0,7,0.358,0.519,0.877,6.48,6.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
武田　健吾,Dragons,1700,外野手,7,183,85,O型,右,右,福岡,1994-04-18,56,0.143,29,36,35,5,0,1,0,0,0,12,1,2,0.143,0.143,0.286,-0.96,-0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ロドリゲス,Dragons,6000,投手,2,185,91,不明,左,左,ドミニカ共和国,1991-11-14,57,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.64,3,4,1,41,0.429,240,60.1,42,3,14,3,77,13,11,0.93,1.96
石橋　康太,Dragons,600,捕手,1,180,87,A型,右,右,千葉,2000-12-07,58,0.059,12,18,17,1,0,2,0,0,1,8,0,0,0.111,0.176,0.288,-0.49,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
山本　拓実,Dragons,550,投手,2,167,71,A型,右,右,兵庫,2000-01-31,59,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.98,3,3,0,0,0.5,194,45.1,39,4,24,1,27,15,15,1.39,4.73
垣越　建伸,Dragons,550,投手,1,184,96,B型,左,左,岐阜,2000-04-03,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
友永　翔太,Dragons,650,外野手,5,170,76,O型,右,左,神奈川,1991-04-01,62,0,10,10,9,0,0,0,0,1,0,4,0,0,0.1,0,0.1,-1.88,-1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
堂上　直倫,Dragons,3000,内野手,13,184,86,O型,右,右,愛知,1988-09-23,63,0.212,98,217,193,41,12,39,1,13,0,56,11,4,0.262,0.446,0.708,3.64,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
小熊　凌祐,Dragons,1200,投手,11,178,84,B型,右,右,滋賀,1990-08-11,64,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.45,1,2,0,0,0.333,69,15.2,13,1,9,0,14,8,6,1.4,3.69
伊藤　準規,Dragons,1400,投手,11,187,80,B型,右,左,愛知,1991-01-07,65,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,0,0,0,0,0,13,1.1,7,0,2,0,1,8,8,6.75,6.12
ビシエド,Dragons,30000,内野手,4,185,108,不明,右,右,キューバ,1989-03-10,66,0.315,143,594,534,168,18,93,2,41,13,88,0,22,0.374,0.496,0.87,6.31,6.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
近藤　弘基,Dragons,700,外野手,5,179,78,A型,右,右,愛知,1993-02-12,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
桂　依央利,Dragons,900,捕手,6,185,90,B型,右,右,大阪,1991-07-09,68,0.25,4,9,8,2,0,0,0,0,0,2,1,0,0.25,0.25,0.5,1.88,1.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
丸山　泰資,Dragons,600,投手,3,176,80,O型,右,右,愛知,1995-02-05,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ロメロ,Dragons,5000,投手,1,190,103,不明,左,右,ドミニカ共和国,1991-01-24,70,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.26,8,10,0,0,0.444,503,116.1,106,19,55,4,105,57,55,1.38,4.93
Ｒ．マルティネス,Dragons,1000,投手,3,193,93,不明,右,左,キューバ,1996-10-11,97,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.66,1,4,8,14,0.2,171,40.2,34,2,14,2,48,13,12,1.18,2.51
木下　雄介,Dragons,700,投手,3,183,80,A型,右,右,大阪,1993-10-10,98,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.68,0,0,0,0,0,30,6.1,8,0,3,0,6,4,4,1.74,2.65
鈴木　翔太,Dragons,1000,投手,6,183,75,O型,右,右,静岡,1995-06-16,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ブリトー,Dragons,500,投手,1,185,80,不明,右,右,ドミニカ共和国,1996-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
